0	-3.8889	-0.13222
0.033	-3.8903	-0.13289
0.066	-3.8882	-0.13594
0.1	-3.8886	-0.13632
0.133	-3.8904	-0.13732
0.166	-3.8869	-0.13497
0.2	-3.89	-0.13841
0.233	-3.8815	-0.14769
0.266	-3.8497	-0.13744
0.3	-3.836	-0.12794
0.333	-3.8176	-0.12635
0.367	-3.8027	-0.12517
0.4	-3.7987	-0.12273
0.433	-3.8025	-0.12242
0.467	-3.7969	-0.12001
0.5	-3.8044	-0.099073
0.533	-3.8421	0.018834
0.567	-4.0007	0.19182
0.6	-4.016	0.19586
0.633	-4.0409	0.20832
0.667	-4.0545	0.22501
0.7	-4.0545	0.22649
0.734	-4.0529	0.233
0.767	-4.0542	0.23629
0.8	-4.0545	0.23812
0.834	-4.0547	0.242
0.867	-4.0637	0.23638
0.9	-4.059	0.24571
0.934	-4.042	0.27426
0.967	-4.0497	0.32512
1.001	-4.0527	0.34383
1.034	-4.055	0.36001
1.067	-4.0538	0.36484
1.101	-4.0592	0.37954
1.134	-4.0599	0.38218
1.167	-4.0688	0.39194
1.201	-4.0681	0.38642
1.234	-4.0735	0.39005
1.267	-4.2041	0.32227
1.301	-4.2941	0.28251
1.334	-4.3804	0.25033
1.368	-4.4325	0.2709
1.401	-4.4385	0.27982
1.434	-4.4433	0.28412
1.468	-4.4439	0.29103
1.501	-4.4494	0.29126
1.534	-4.4437	0.29663
1.568	-4.4451	0.29465
1.601	-4.4483	0.29418
1.634	-4.4478	0.31194
1.668	-4.4461	0.36019
1.701	-4.4139	0.40385
1.735	-4.3981	0.45142
1.768	-4.3823	0.4825
1.801	-4.3788	0.49776
1.835	-4.3873	0.52302
1.868	-4.3868	0.53044
1.901	-4.3844	0.53473
1.935	-4.3843	0.53705
1.968	-4.3849	0.54123
2.002	-4.3866	0.54763
2.035	-4.4636	0.64976
2.068	-4.5389	0.74393
2.102	-4.5621	0.80525
2.135	-4.5797	0.82983
2.168	-4.6085	0.84969
2.202	-4.6084	0.86687
2.235	-4.6092	0.87921
2.268	-4.6163	0.89394
2.302	-4.6186	0.89533
2.335	-4.6198	0.89712
2.369	-4.6201	0.8979
2.402	-4.6216	0.89307
2.435	-4.6188	0.89975
2.469	-4.6236	0.8983
2.502	-4.6182	0.90546
2.535	-4.6017	0.93068
2.569	-4.585	0.95612
2.602	-4.5828	0.95738
2.635	-4.5725	0.97498
2.669	-4.5589	0.98597
2.702	-4.5501	1.0026
2.736	-4.5447	1.0074
2.769	-4.5453	1.0107
2.802	-4.5449	1.0053
2.836	-4.5446	1.0065
2.869	-4.5267	0.99904
2.902	-4.4831	1.0231
2.936	-4.4402	1.0224
2.969	-4.3992	1.0291
3.003	-4.37	1.03
3.036	-4.3467	1.0292
3.069	-4.3372	1.0332
3.103	-4.3376	1.0346
3.136	-4.3319	1.0293
3.169	-4.3375	1.0316
3.203	-4.3363	1.0318
3.236	-4.3362	1.0341
3.269	-4.3223	1.0359
3.303	-4.0026	1.2663
3.336	-4.0159	1.2565
3.37	-4.0269	1.2649
3.403	-4.0301	1.2743
3.436	-4.0381	1.2865
3.47	-4.0369	1.3069
3.503	-4.0596	1.3389
3.536	-4.0708	1.3587
3.57	-4.0795	1.3795
3.603	-4.0995	1.4144
3.636	-4.1297	1.4543
3.67	-4.1643	1.5026
3.703	-4.2178	1.5555
3.737	-4.254	1.5616
3.77	-4.2807	1.5761
3.803	-4.3189	1.604
3.837	-4.3462	1.6289
3.87	-4.3666	1.6492
3.903	-4.3888	1.6698
3.937	-4.4084	1.6887
3.97	-4.4441	1.712
4.004	-4.4971	1.7092
4.037	-4.5775	1.7144
4.07	-4.6309	1.7291
4.104	-4.6667	1.7212
4.137	-4.719	1.7409
4.17	-4.7485	1.758
4.204	-4.7746	1.7658
4.237	-4.8066	1.7841
4.27	-4.8587	1.8028
4.304	-4.916	1.8362
4.337	-4.9272	1.8455
4.371	-4.9425	1.8459
4.404	-4.9756	1.8488
4.437	-5.0016	1.8632
4.471	-5.0079	1.8709
4.504	-5.0124	1.8814
4.537	-5.0198	1.8916
4.571	-5.0344	1.893
4.604	-5.0757	1.9271
4.637	-5.0807	1.9292
4.671	-5.0826	1.9277
4.704	-5.0835	1.9266
4.738	-5.0858	1.9183
4.771	-5.0844	1.9338
4.804	-5.0617	1.9489
4.838	-5.0552	1.9449
4.871	-5.0633	1.9423
4.904	-5.0558	1.9456
4.938	-5.0569	1.9474
4.971	-5.0583	1.9414
5.005	-5.0569	1.9493
5.038	-5.0431	1.9881
5.071	-5.0453	1.9946
5.105	-5.0368	2.0103
5.138	-5.0339	2.0013
5.171	-5.0367	2.0141
5.205	-5.029	2.0157
5.238	-5.0261	2.0191
5.271	-5.0207	2.0238
5.305	-5.0085	2.0348
5.338	-4.9975	2.0598
5.372	-4.9975	2.084
5.405	-4.9693	2.1168
5.438	-4.9546	2.1404
5.472	-4.9522	2.1585
5.505	-4.946	2.1621
5.538	-4.9351	2.1824
5.572	-4.9131	2.2046
5.605	-4.8821	2.2496
5.638	-4.844	2.2903
5.672	-4.8176	2.3125
5.705	-4.812	2.3104
5.739	-4.8138	2.3064
5.772	-4.8133	2.3199
5.805	-4.7899	2.3654
5.839	-4.7771	2.3851
5.872	-4.7474	2.4146
5.905	-4.7113	2.4586
5.939	-4.7041	2.4806
5.972	-4.6865	2.4967
6.006	-4.6655	2.5227
6.039	-4.6552	2.5388
6.072	-4.6407	2.5596
6.106	-4.6085	2.5967
6.139	-4.5686	2.6313
6.172	-4.5299	2.6616
6.206	-4.4805	2.7199
6.239	-4.4476	2.7415
