0	-1.2563	4.1716
1.001	-2.4188	3.2816
2.002	-4.0692	0.89264
3.003	-4.5051	-0.96566
4.004	-3.5197	-2.3261
5.005	-1.4107	-3.0784
6.006	0.4888	-2.5083
7.007	2.1185	-1.4206
8.008	3.897	-1.207
9.009	4.0077	-1.04
10.01	3.1432	-2.8505
11.011	1.1186	-4.2253
12.012	-0.83435	-4.4055
13.013	-2.764	-3.6561
14.014	-4.1274	-2.1049
15.015	-4.6166	-0.11402
16.016	-4.4405	1.1781
16.983	-3.6193	2.7142
17.984	-1.1053	4.2292
18.985	1.1412	4.1172
19.986	3.1409	2.7272
20.987	4.0814	0.65512
21.988	4.0697	-0.90239
22.989	2.9929	-3.031
23.99	0.60554	-4.3628
24.991	-1.7291	-4.1847
25.992	-3.5742	-2.9138
26.993	-4.589	-0.56204
27.994	-4.3528	1.1952
28.995	-3.3603	2.6521
29.996	-3.2958	2.6498
30.997	-2.7209	2.6718
31.998	-2.839	3.348
32.999	-2.3183	3.448
34	-2.7247	3.533
35.001	-2.4363	1.7226
36.002	0.39491	2.0814
37.003	2.6349	3.1414
38.004	3.6606	1.9776
39.005	4.1251	-0.34471
40.006	3.4186	-2.4906
41.007	1.4137	-4.1192
42.008	-1.6626	-4.207
43.009	-3.7908	-2.6454
44.01	-4.4809	-1.1505
45.011	-4.6087	0.2546
46.012	-3.626	2.6924
47.013	-1.7748	4.0338
48.014	0.40333	4.2683
49.015	2.2587	3.5579
50.016	3.7234	1.8168
50.984	4.1252	-0.26031
51.985	3.3541	-2.5667
52.986	0.91251	-4.3001
53.987	-1.0291	-4.3785
54.988	-1.4719	-4.2438
55.989	-2.6371	-3.7424
56.99	-4.1109	-2.1531
57.991	-4.6126	-0.25655
58.992	-4.1722	1.8712
59.993	-2.906	3.3912
60.994	-0.91913	4.2679
61.995	0.92749	4.1798
62.996	2.3675	3.4983
63.997	3.1375	2.7167
64.998	3.9775	1.1709
65.999	4.1527	-0.08937
67	3.8807	-1.5763
68.001	2.5261	-3.4658
69.002	0.51657	-4.3798
70.003	-1.696	-4.2006
71.004	-3.7079	-2.748
72.005	-4.4933	-1.1304
73.006	-4.6009	0.36844
74.007	-3.9321	2.2823
75.008	-2.6368	3.6062
76.009	-1.1437	4.2295
77.01	1.3125	4.0503
78.011	2.8969	3.0408
79.012	3.6057	2.0612
80.013	4.1373	0.13373
81.014	4.1358	-0.010876
82.015	4.1345	-0.011226
83.016	4.1372	-0.0081326
83.983	4.1384	-0.011086
84.984	4.1342	-0.0058076
85.985	4.1264	-0.019692
86.986	3.9808	-1.2426
87.987	3.1163	-2.884
88.988	1.1981	-4.2025
89.989	-1.4686	-4.2749
90.99	-3.196	-3.3038
91.991	-4.5568	-0.84563
92.992	-3.8485	0.48334
93.993	-3.9379	2.0564
94.994	-4.1539	1.9056
95.995	-4.1261	1.863
96.996	-3.0375	1.1505
97.997	-2.4805	0.87733
98.998	-2.4685	0.8693
100	-2.235	1.2142
101	-2.084	1.451
102	-2.0872	2.1044
103	-2.5124	1.8606
104	-2.3262	1.3026
105.01	-3.2007	0.50318
106.01	-4.3279	-0.8736
107.01	-4.4791	-1.1761
108.01	-4.3587	-1.5973
109.01	-3.7103	-2.754
110.01	-2.748	-3.6725
111.01	-1.4075	-4.2988
112.01	0.50725	-4.373
113.01	2.9932	-3.0245
114.01	3.9098	-1.4864
114.98	4.0535	0.79109
115.98	3.0558	2.8368
116.98	1.0934	4.1233
117.98	-0.32592	4.3253
118.99	-2.4892	3.2444
119.99	-3.3299	0.33268
120.99	-2.9564	-0.69211
121.99	-4.0505	-2.0901
122.99	-3.4695	-3.0485
123.99	-2.2143	-3.9729
124.99	-0.4879	-4.4297
125.99	1.2405	-4.1963
126.99	2.6358	-3.3725
127.99	4.0064	-1.1698
129	4.0257	0.94685
130	3.4384	2.0973
131	0.73448	4.0872
132	-1.5405	3.7591
133	-2.8261	3.4725
134	-3.4131	2.962
135	-4.4414	1.1723
136	-4.5878	-0.50836
137	-3.2642	-2.2529
138	-1.5138	-4.2145
139.01	-0.17704	-4.43
140.01	2.219	-3.6916
141.01	3.8034	-1.7394
142.01	4.0028	1.0551
143.01	2.6219	3.2754
144.01	0.82108	4.2055
145.01	-1.2399	4.2051
146.01	-2.8482	3.1799
147.01	-3.7175	0.22325
148.01	-3.6516	-2.7215
149.01	-2.5808	-3.776
149.98	-0.18022	-4.4348
150.98	2.0782	-3.7876
151.99	3.3506	-2.5698
152.99	4.0722	-0.78583
153.99	3.61	0.31985
154.99	1.8793	3.0841
155.99	0.8412	4.1592
156.99	-1.091	3.4575
157.99	-3.2766	3.0898
158.99	-4.3715	1.3905
159.99	-4.6147	0.17011
160.99	-4.6222	-0.22417
162	-3.6052	-2.8832
163	-1.9212	-4.1152
164	0.21094	-4.412
165	1.5853	-3.9726
166	2.553	-3.0092
167	3.7449	-1.8415
168	3.9902	-1.2134
169	4.115	0.42657
170	3.5653	2.1218
171	2.1251	3.6301
172.01	-0.19332	4.321
173.01	-2.3549	3.7713
174.01	-3.9829	2.1661
175.01	-4.5039	0.12815
176.01	-4.5294	-0.96083
177.01	-3.832	-2.5909
178.01	-1.9338	-4.1098
179.01	0.45128	-4.3895
180.01	2.1242	-3.7596
181.01	3.2962	-2.5797
182.01	3.8703	-1.5685
182.98	4.1038	0.26465
183.98	3.7233	1.7881
184.98	2.7591	3.1116
185.99	1.5594	3.865
186.99	-0.92479	4.2131
187.99	-2.5785	3.0559
188.99	-3.8523	1.6154
189.99	-4.4499	-0.73018
190.99	-4.3135	-1.7281
191.99	-3.2552	-3.2462
192.99	-1.0201	-4.3764
193.99	0.60194	-4.3305
194.99	1.8873	-3.8776
196	2.9996	-3.0012
197	3.7163	-1.9189
198	4.1442	-0.056749
199	4.0941	0.48187
200	3.0611	2.8427
201	0.9052	4.1838
202	-1.5475	4.1326
203	-2.9939	2.8554
204	-2.6484	0.037262
205.01	-1.4839	-2.1182
206.01	0.47202	-4.1481
207.01	0.61888	-4.2035
208.01	1.2599	-4.1876
209.01	2.32	-3.6236
210.01	3.5834	-2.2127
211.01	4.0609	-0.87114
212.01	4.0278	0.95363
213.01	3.2505	2.5803
214.01	1.7228	3.8667
215.01	-0.1947	4.3086
215.98	-1.5774	3.4926
216.98	-2.5427	1.5107
217.98	-4.605	-0.60452
218.99	-4.5878	-0.58942
219.99	-4.6162	-0.0077381
220.99	-4.1007	0.75836
221.99	-1.5465	0.4875
222.99	-0.45805	-0.29169
223.99	0.95826	-1.2255
224.99	1.1109	-1.103
225.99	2.2954	0.23194
226.99	3.629	0.89106
227.99	4.0566	0.70851
229	4.1456	-0.052503
230	3.9225	-1.4619
231	3.03	-2.9757
232	1.818	-3.9209
233	0.53171	-3.3716
234	-0.51752	-2.3219
235	-2.1908	-1.3974
236	-4.4482	-0.24924
237	-4.5308	0.67305
238	-4.3875	1.3458
239.01	-4.3136	1.5353
240.01	-4.3118	1.5338
241.01	-3.9153	2.316
242.01	-2.8725	3.4317
243.01	-0.87656	4.2772
244.01	1.0434	4.1429
245.01	3.0189	2.8856
246.01	4.055	0.81813
247.01	4.0407	-0.97769
248.01	3.4345	-2.4281
249.01	2.0831	-3.7708
249.98	0.34657	-3.8014
250.98	-2.3948	-3.1979
251.99	-3.7897	-2.6351
252.99	-4.2145	-1.9267
253.99	-4.5994	-0.44016
254.99	-4.5643	0.65105
255.99	-4.203	1.8132
256.99	-3.9076	2.3265
257.99	-3.8988	2.3132
258.99	-3.9071	2.2935
259.99	-3.7567	2.5449
260.99	-2.8528	3.459
262	-1.9111	3.9808
263	-0.61265	4.3016
264	-0.58349	4.3087
265	-0.57443	4.3107
266	-0.57453	4.3061
267	-0.58377	4.2921
268	-0.59485	4.3076
269	1.3057	3.7637
270	1.2005	3.7219
271	1.1859	3.7047
272.01	1.1559	3.6916
273.01	0.90838	3.5912
274.01	1.196	3.6139
275.01	1.2463	3.7379
276.01	1.6969	3.5845
277.01	2.4161	2.9153
278.01	3.1854	2.492
279.01	3.5331	1.8283
280.01	3.406	1.4054
281.01	3.3371	1.5479
282.01	3.3538	2.4673
282.98	2.6975	3.0061
283.98	1.0966	3.8291
284.98	-0.80793	4.2521
285.99	-2.5075	3.5898
286.99	-3.2729	3.1168
287.99	-4.0467	2.1052
288.99	-4.5456	0.82294
289.99	-4.5484	-0.88623
290.99	-3.9428	-2.4135
291.99	-2.6665	-3.724
292.99	-0.52952	-4.4273
293.99	1.7192	-3.9674
294.99	3.2326	-2.7341
296	4.1295	-0.36593
297	3.5862	2.0635
298	2.1349	3.6329
299	1.3044	4.0606
300	0.023526	4.301
301	-2.4141	3.7217
302	-3.9039	2.3251
303	-4.5719	0.49685
304	-4.2803	-1.7642
305.01	-2.9637	-3.4827
306.01	-2.032	-4.0572
307.01	0.3206	-4.4003
308.01	1.7572	-3.9135
309.01	3.0348	-2.9793
310.01	3.5075	-2.3207
311.01	4.1296	-0.0084611
312.01	3.2285	2.6307
313.01	1.1109	4.1244
314.01	-0.60789	4.3153
315.01	-2.1019	3.8354
315.98	-3.2238	3.128
316.98	-4.3747	1.3645
317.98	-4.5497	-0.91052
318.99	-3.5701	-2.9135
319.99	-2.5616	-3.7818
320.99	-1.5001	-4.2528
321.99	0.32114	-4.3889
322.99	1.8302	-3.9032
323.99	2.9061	-3.1097
324.99	3.7562	-1.8676
325.99	4.1364	-0.27
326.99	3.7264	1.8127
327.99	2.3351	3.516
329	0.72619	4.2249
330	-0.81371	4.2884
331	-3.0131	3.3081
332	-3.8829	2.0106
333	-4.5101	0.94852
334	-4.5841	-0.58739
335	-3.9338	-2.4362
336	-2.5841	-3.7725
337	-0.64474	-4.421
338	1.1021	-4.2153
339.01	2.6196	-3.3726
